0,1
data_processed/lines/images/1000300154.png,of comparing two people.
data_processed/lines/images/1000001207.png,We have to go save Samantha.
data_processed/lines/images/1000001130.png,Groceries are here.
data_processed/lines/images/1000001059.png,(SCREAMING)
data_processed/lines/images/1000400990.png,"Let's just see who's lying, shall we?"
data_processed/lines/images/1000001774.png,"Goodbye, Parzival."
data_processed/lines/images/1000001540.png,"No, no, no."
data_processed/lines/images/1000301088.png,"about my family's name, my bra size,"
data_processed/lines/images/1000001539.png,(PEOPLE CLAMORING)
data_processed/lines/images/1000100507.png,There's no way to track the purchase.
data_processed/lines/images/1000401002.png,...big old...
data_processed/lines/images/1000200034.png,Sorry.
data_processed/lines/images/1000200306.png,Why don't you take the night off.
data_processed/lines/images/1000300191.png,"Not only is there no public directory,"
data_processed/lines/images/1000000238.png,"-These are my babies, all right, man?"
data_processed/lines/images/1000000045.png,You can get divorced.
data_processed/lines/images/1000400476.png,[WHIMPERING]
data_processed/lines/images/1000400921.png,"Whatever happened to ""Ace""?"
data_processed/lines/images/1000000263.png,No weapons.
data_processed/lines/images/1000000143.png,that's at the center of a maze
data_processed/lines/images/1000400420.png,Simple.
data_processed/lines/images/1000100509.png,"Well, we're pulling Loomis's account."
data_processed/lines/images/1000301614.png,[bell ringing]
data_processed/lines/images/1000101378.png,I can't take any more.
data_processed/lines/images/1000400211.png,[MOCK LAUGHING]
data_processed/lines/images/1000001423.png,"in the name of Daito and Sho,"
data_processed/lines/images/1000400964.png,"Get him, Lois. Get him."
data_processed/lines/images/1000101311.png,"I don't believe in motives, Sid."
data_processed/lines/images/1000200392.png,"Don't worry. Housekeeping"" find you."
data_processed/lines/images/1000300633.png,like there's something up with this guy?
data_processed/lines/images/1000400973.png,and was about to kill Marino and me.
data_processed/lines/images/1000000035.png,are your own imagination.
data_processed/lines/images/1000301772.png,leading Harvard University by one length.
data_processed/lines/images/1000400683.png,That's a cut.
data_processed/lines/images/1000400282.png,Your number still 911?
data_processed/lines/images/1000301860.png,I've been calling his cell.
data_processed/lines/images/1000301174.png,Why do you think?
data_processed/lines/images/1000300359.png,"from the breach of security,"
data_processed/lines/images/1000400612.png,Hard Copy guys?
data_processed/lines/images/1000001630.png,Live feed in all OASIS channels.
data_processed/lines/images/1000400393.png,"Who, Tom?"
data_processed/lines/images/1000301078.png,-You called me a bitch on the Internet.
data_processed/lines/images/1000200086.png,No.
data_processed/lines/images/1000400565.png,inside my head...
data_processed/lines/images/1000000851.png,I could really use it.
data_processed/lines/images/1000101091.png,I'm getting another beer. You want one?
data_processed/lines/images/1000000518.png,"will be yours at last."""
data_processed/lines/images/1000301065.png,We have groupies.
data_processed/lines/images/1000400150.png,Negative.
data_processed/lines/images/1000301652.png,"to California for the summer,"
data_processed/lines/images/1000400553.png,...and foam came out of his mouth.
data_processed/lines/images/1000001408.png,"Come on, come on. Give me this thing."
data_processed/lines/images/1000400655.png,win the game for Miami.
data_processed/lines/images/1000300876.png,"In one of your e-mails to Mr. Narendra,"
data_processed/lines/images/1000100641.png,This is a mistake. I shouldn't be here.
data_processed/lines/images/1000301576.png,Oops.
data_processed/lines/images/1000301612.png,[crowd cheering]
data_processed/lines/images/1000301759.png,"about bandwidth, we need shots."
data_processed/lines/images/1000000513.png,"but then Sho got it, too."
data_processed/lines/images/1000400772.png,...Larry.
data_processed/lines/images/1000100579.png,in the state's case against the--
data_processed/lines/images/1000301007.png,-I didn't think it was a big deal.
data_processed/lines/images/1000400574.png,Who the hell is that?
data_processed/lines/images/1000001426.png,help us save the OASIS.
data_processed/lines/images/1000100422.png,your right to speak to an attorney
data_processed/lines/images/1000301043.png,"they have a right to give it a try,"
data_processed/lines/images/1000301842.png,"But check it out, I saw him today."
data_processed/lines/images/1000400200.png,I got to get a shot of his new trick.
data_processed/lines/images/1000400320.png,the stadium's built on.
data_processed/lines/images/1000001094.png,How do we get to her?
data_processed/lines/images/1000301947.png,We'll file as a corporation in Delaware
data_processed/lines/images/1000200120.png,- Yeah.
data_processed/lines/images/1000302225.png,Shit! Shit.
data_processed/lines/images/1000301782.png,Cameron and Tyler Winklevoss.
data_processed/lines/images/1000400319.png,Camp is connected with the dolphins?
data_processed/lines/images/1000300682.png,Not to my knowledge. No.
data_processed/lines/images/1000100404.png,Billy!
data_processed/lines/images/1000301044.png,sitting here listening to people lie.
data_processed/lines/images/1000001560.png,"You'll forgive me for this, I promise."
data_processed/lines/images/1000400458.png,"Look, Melissa, I, uh..."
data_processed/lines/images/1000100080.png,"You should never say, ""Who's there?"""
data_processed/lines/images/1000300195.png,redirects or something. Weird.
data_processed/lines/images/1000400817.png,You take breaks too long. You smoke-
data_processed/lines/images/1000200339.png,to get out of bed for less than three.
data_processed/lines/images/1000301848.png,[girl] Like we know what that is.
data_processed/lines/images/1000100245.png,Occult?
data_processed/lines/images/1000400002.png,Heads up! Good defense!
data_processed/lines/images/1000301845.png,or Ghost Missiles?
data_processed/lines/images/1000001055.png,(YELLING)
data_processed/lines/images/1000000341.png,and she's hot.
data_processed/lines/images/1000100692.png,"your compassion and sensitivity, huh?"
data_processed/lines/images/1000300038.png,It's the best of the best.
data_processed/lines/images/1000101175.png,Yeah.
data_processed/lines/images/1000301688.png,I'm so sorry.
data_processed/lines/images/1000101279.png,"Anthony Perkins, Psycho."
data_processed/lines/images/1000300547.png,"Now, that's good."
data_processed/lines/images/1000101440.png,It's okay.
data_processed/lines/images/1000000824.png,how far are we willing to go to win it?
data_processed/lines/images/1000000708.png,maybe it's different. Right?
data_processed/lines/images/1000200333.png,but you'll have full function.
data_processed/lines/images/1000300783.png,"Okay, what is wrong?"
data_processed/lines/images/1000100561.png,No!
data_processed/lines/images/1000100108.png,-No.
data_processed/lines/images/1000302207.png,-It's worth finding out.
data_processed/lines/images/1000200542.png,No!
data_processed/lines/images/1000000613.png,I lose.
data_processed/lines/images/1000300250.png,Albright.
data_processed/lines/images/1000001732.png,try not to accidentally erase
data_processed/lines/images/1000400198.png,Where's Snowflake?
data_processed/lines/images/1000001182.png,Daito.
data_processed/lines/images/1000300440.png,"something in high school, too, right?"
data_processed/lines/images/1000301286.png,"from another student, plain and simple."
data_processed/lines/images/1000100713.png,leaves her disturbed and hostile
data_processed/lines/images/1000300611.png,"Not at the time, I wasn't. But..."
data_processed/lines/images/1000101427.png,You bet your sorry ass I did.
data_processed/lines/images/1000101260.png,-We won't make it!
data_processed/lines/images/1000200005.png,City crews still working this morning.
data_processed/lines/images/1000200080.png,Because we own you.
data_processed/lines/images/1000300104.png,-have to go study.
data_processed/lines/images/1000400018.png,"That's a lovely dog you have there, sir."
data_processed/lines/images/1000300833.png,in the importance of getting there first.
data_processed/lines/images/1000000365.png,are permitted within the Journals.
data_processed/lines/images/1000300750.png,that I spam their e-mails.
data_processed/lines/images/1000100033.png,Halloween.
data_processed/lines/images/1000400392.png,It's been an awfully long time.
data_processed/lines/images/1000200234.png,"And, as always..."
data_processed/lines/images/1000400807.png,Isotoners.
data_processed/lines/images/1000000399.png,Fast as we can. (LAUGHS)
data_processed/lines/images/1000101092.png,-I'll be right back!
data_processed/lines/images/1000301443.png,-Yeah.
data_processed/lines/images/1000000695.png,The date with Kira.
data_processed/lines/images/1000400315.png,Really?
data_processed/lines/images/1000300704.png,and watch you write us a check.
data_processed/lines/images/1000400409.png,"I found it in the filter, thank you."
data_processed/lines/images/1000001112.png,enter the media library.
data_processed/lines/images/1000400650.png,"Oh, boy."
data_processed/lines/images/1000400134.png,leave this to professionals.
data_processed/lines/images/1000000481.png,Don't say that again.
data_processed/lines/images/1000200443.png,Viggo.
data_processed/lines/images/1000400952.png,a more crucial kick in a Super Bowl...
data_processed/lines/images/1000000509.png,"he bragged to our pal Daito,"
data_processed/lines/images/1000000185.png,-Fuel's low.
data_processed/lines/images/1000301393.png,"[Eduardo] No, no, take your time."
data_processed/lines/images/1000100400.png,"Fuck you, you cretin."
data_processed/lines/images/1000301434.png,they want your idea.
data_processed/lines/images/1000200438.png,Step aside.
data_processed/lines/images/1000400359.png,...there's the hors d'oeuvres.
data_processed/lines/images/1000001543.png,(ALARM BEEPING)
data_processed/lines/images/1000400485.png,Besides...
data_processed/lines/images/1000301103.png,to Yale and Columbia.
data_processed/lines/images/1000000268.png,Video was Take on Me by A-ha.
data_processed/lines/images/1000000979.png,for breaking up him and Morrow.
data_processed/lines/images/1000100223.png,Yeah.
data_processed/lines/images/1000100759.png,"Well, we can help, can't we?"
data_processed/lines/images/1000100660.png,at Tatum's house.
data_processed/lines/images/1000302060.png,"these documents,"
data_processed/lines/images/1000400175.png,Is that the tank?
data_processed/lines/images/1000300242.png,[boy] Right or left?
data_processed/lines/images/1000101144.png,Hello?
data_processed/lines/images/1000301210.png,I founded Napster.
data_processed/lines/images/1000000842.png,You have that?
data_processed/lines/images/1000101019.png,"to walk from the house, 30 seconds?"
data_processed/lines/images/1000001111.png,-Go on.
data_processed/lines/images/1000302151.png,-Seriously. What the hell's the chicken?
data_processed/lines/images/1000301584.png,for the summer?
data_processed/lines/images/1000000765.png,(BOTH GRUNTING)
data_processed/lines/images/1000301540.png,"and I had the chicken with me,"
data_processed/lines/images/1000100481.png,You went out last night?
data_processed/lines/images/1000301026.png,Let me rephrase this.
data_processed/lines/images/1000000001.png,(1980s ROCK MUSIC PLAYING)
data_processed/lines/images/1000300984.png,-The girls.
data_processed/lines/images/1000000536.png,-That is... That is not funny.
data_processed/lines/images/1000400912.png,It's naptime.
data_processed/lines/images/1000000595.png,of both their lives.
data_processed/lines/images/1000101140.png,"Hey, where'd he say he was?"
data_processed/lines/images/1000300796.png,"Ty, lawyer's on the phone with Dad."
data_processed/lines/images/1000101381.png,"and I'll untie Pops, okay?"
data_processed/lines/images/1000200029.png,Just checkin' up on an old friend.
data_processed/lines/images/1000000067.png,in the real world.
data_processed/lines/images/1000000395.png,whether you like it or not.
data_processed/lines/images/1000300213.png,I need you.
data_processed/lines/images/1000000799.png,"who had recently bought an X1 bootsuit,"
data_processed/lines/images/1000400427.png,[SHOUTING]
data_processed/lines/images/1000400539.png,You don't have to tell me.
data_processed/lines/images/1000301681.png,we saw the chimney...
data_processed/lines/images/1000000971.png,Yeah.
data_processed/lines/images/1000301740.png,But not this time. This is our time.
data_processed/lines/images/1000001010.png,Ticking clock.
data_processed/lines/images/1000000687.png,Zero them out?
data_processed/lines/images/1000300768.png,and Irving Berlin?
data_processed/lines/images/1000400755.png,When we find Marino...
data_processed/lines/images/1000000470.png,Here he is.
data_processed/lines/images/1000400824.png,Holy shitballs.
data_processed/lines/images/1000300055.png,where I'll have the best chance.
data_processed/lines/images/1000100448.png,"Jesus, the camera! Hurry!"
data_processed/lines/images/1000301958.png,and I was tired...
data_processed/lines/images/1000001062.png,"Yo, Z, is Art3mis pissed at me?"
data_processed/lines/images/1000101077.png,Jesus Christ! You don't know the rules?
data_processed/lines/images/1000101093.png,"and you end up dead, okay?"
data_processed/lines/images/1000301216.png,I just slept with Sean Parker?
data_processed/lines/images/1000301844.png,Hang on.
data_processed/lines/images/1000400037.png,"Hungry, fella?"
data_processed/lines/images/1000200057.png,Nice ride.
data_processed/lines/images/1000100071.png,blondie?
data_processed/lines/images/1000301495.png,Shit.
data_processed/lines/images/1000400867.png,Dan Marino.
data_processed/lines/images/1000300308.png,These guys are just freakin' fast.
data_processed/lines/images/1000301898.png,-Sure.
data_processed/lines/images/1000301385.png,And he struck me as kind of a...
data_processed/lines/images/1000001203.png,11 -year-old ever.
data_processed/lines/images/1000300190.png,What a sham. Nothing I can do about that.
data_processed/lines/images/1000300386.png,get all girls to hate us?
data_processed/lines/images/1000200110.png,Yeah?
data_processed/lines/images/1000400998.png,over the weekend.
data_processed/lines/images/1000200069.png,Uh-huh.
data_processed/lines/images/1000300107.png,but I have to go study.
data_processed/lines/images/1000101099.png,Boring.
data_processed/lines/images/1000301728.png,"You know, no, that was for web cretins."
data_processed/lines/images/1000000080.png,Those were key.
data_processed/lines/images/1000001428.png,(DISTANT RUMBLING)
data_processed/lines/images/1000301615.png,Wardo!
data_processed/lines/images/1000301185.png,-Really?
data_processed/lines/images/1000400215.png,[ALL LAUGHING]
data_processed/lines/images/1000400700.png,"- I'm sorry, I can't comment further."
data_processed/lines/images/1000302301.png,-Doesn't matter.
data_processed/lines/images/1000100516.png,"Hey, Dewey, can we go now?"
data_processed/lines/images/1000200296.png,Are you scared of the fuckin' boogeyman?
data_processed/lines/images/1000400056.png,[BARKING]
data_processed/lines/images/1000301128.png,You're welcome to some salad.
data_processed/lines/images/1000001723.png,This... Come on.
data_processed/lines/images/1000301040.png,so I have a legal obligation to say no.
data_processed/lines/images/1000100843.png,to kill your girlfriend.
data_processed/lines/images/1000101015.png,Thank you.
data_processed/lines/images/1000400116.png,in this business a long time.
data_processed/lines/images/1000301626.png,"the server detects an intrusion,"
data_processed/lines/images/1000301438.png,And delusional.
data_processed/lines/images/1000400874.png,...and crushed.
data_processed/lines/images/1000301177.png,[Sean] Okay.
data_processed/lines/images/1000302303.png,in the first ten minutes.
data_processed/lines/images/1000200030.png,"Good-bye, John."
data_processed/lines/images/1000302227.png,What can I do for you?
data_processed/lines/images/1000301870.png,We understand.
data_processed/lines/images/1000100967.png,-That's great.
data_processed/lines/images/1000001523.png,"Daito, abort, abort! You got 10 seconds!"
data_processed/lines/images/1000300793.png,Mark Zuckerberg?
data_processed/lines/images/1000302191.png,Refresh.
data_processed/lines/images/1000001183.png,Samantha got us a message.
data_processed/lines/images/1000100353.png,didn't bite it till way after 10:00.
data_processed/lines/images/1000301135.png,on the deposition phase.
data_processed/lines/images/1000300927.png,Cool.
data_processed/lines/images/1000300492.png,I said I'd help.
data_processed/lines/images/1000001650.png,"What? Do I have to wear a sign saying,"
data_processed/lines/images/1000302288.png,a nondisclosure agreement.
data_processed/lines/images/1000101439.png,Say hello to your mother.
data_processed/lines/images/1000301100.png,We have to expand.
data_processed/lines/images/1000000182.png,(BEEPING)
data_processed/lines/images/1000200313.png,Get in! Get in!
data_processed/lines/images/1000001811.png,Not that you needed my help.
data_processed/lines/images/1000101437.png,I'd be so happy to be a virgin.
data_processed/lines/images/1000000454.png,even the owner.
data_processed/lines/images/1000301010.png,This is our thing.
data_processed/lines/images/1000001741.png,We know what you did here.
data_processed/lines/images/1000001521.png,before changing back!
data_processed/lines/images/1000200525.png,at a certain helipad...
data_processed/lines/images/1000400312.png,That's a lot of equipment for a civilian.
data_processed/lines/images/1000001162.png,Don't move!
data_processed/lines/images/1000400305.png,the aquatic supply stores in the area?
data_processed/lines/images/1000001438.png,"Dark Cavern, Laser Blast."
data_processed/lines/images/1000301413.png,doesn't have a sense of humor.
data_processed/lines/images/1000400225.png,"This is not the time, Ace."
data_processed/lines/images/1000200290.png,Leave you in misery
data_processed/lines/images/1000001273.png,It was not personal.
data_processed/lines/images/1000301314.png,that you let your imaginations
data_processed/lines/images/1000001163.png,Samantha Evelyn Cook.
data_processed/lines/images/1000001395.png,"it's kind of a groaner, but..."
data_processed/lines/images/1000001594.png,in your account right now.
data_processed/lines/images/1000200467.png,- Of course.
data_processed/lines/images/1000302241.png,How old are you?
data_processed/lines/images/1000300966.png,"Well, we got 4,000 members."
data_processed/lines/images/1000100989.png,Stop!
data_processed/lines/images/1000300613.png,-Ty.
data_processed/lines/images/1000300627.png,"for my systems class."""
data_processed/lines/images/1000301000.png,-Do they have grounds?
data_processed/lines/images/1000100494.png,Bitch goddess.
data_processed/lines/images/1000001634.png,"No, we tried to win it."
data_processed/lines/images/1000400268.png,Now I feel better.
data_processed/lines/images/1000400840.png,Finkle and Einhorn. Finkle and Einhorn.
data_processed/lines/images/1000200450.png,took that from me.
data_processed/lines/images/1000000648.png,-Yeah!
data_processed/lines/images/1000302018.png,of half a million dollars.
data_processed/lines/images/1000400855.png,Einhorn is Finkle.
data_processed/lines/images/1000001639.png,doesn't know what planet she's on?
data_processed/lines/images/1000300096.png,"Erica, the reason we can drink right now"
data_processed/lines/images/1000302269.png,[Marylin] Mark?
data_processed/lines/images/1000000353.png,are left to people like me.
data_processed/lines/images/1000001830.png,(COIN CLINKS)
data_processed/lines/images/1000101417.png,What's your motive? Billy's got one.
data_processed/lines/images/1000301968.png,-I don't know how.
data_processed/lines/images/1000300455.png,e-mail address in the country.
data_processed/lines/images/1000100037.png,Guess.
data_processed/lines/images/1000101199.png,Help me!
data_processed/lines/images/1000302268.png,"Go home, Sean."
data_processed/lines/images/1000200371.png,- Catch and release.
data_processed/lines/images/1000001534.png,SHO: Z! Got to get to the castle!
data_processed/lines/images/1000000419.png,You're the first to finish.
data_processed/lines/images/1000101219.png,-Look around.
data_processed/lines/images/1000100851.png,"No, I don't, at all. No."
data_processed/lines/images/1000200329.png,"However, if you still have..."
data_processed/lines/images/1000300206.png,"Hey, what's going on?"
data_processed/lines/images/1000300319.png,-At 4:00 a.m.
data_processed/lines/images/1000300903.png,And Mark?
data_processed/lines/images/1000301880.png,where I just came from.
data_processed/lines/images/1000400927.png,"It's Ace Ventura, Pet Detective."
data_processed/lines/images/1000101115.png,Do you know what that constellation is?
data_processed/lines/images/1000400831.png,...thanking her for a wonderful evening.
data_processed/lines/images/1000301387.png,Why?
data_processed/lines/images/1000000388.png,"-""I build worlds."""
data_processed/lines/images/1000200155.png,laid the foundation of what we are now.
data_processed/lines/images/1000101276.png,Stu's flipped out! He's gone mad!
data_processed/lines/images/1000101277.png,We all go a little mad sometimes.
data_processed/lines/images/1000100376.png,"big-breasted girl who can't act,"
data_processed/lines/images/1000200020.png,It's been a while.
data_processed/lines/images/1000100302.png,You take a knife...
data_processed/lines/images/1000100745.png,Guess I just missed you.
data_processed/lines/images/1000302173.png,You didn't have to be that rough on him.
data_processed/lines/images/1000101336.png,"It's a scream, baby!"
data_processed/lines/images/1000000629.png,And I was starting to like her.
data_processed/lines/images/1000100222.png,Yeah?
data_processed/lines/images/1000101434.png,In your dreams.
data_processed/lines/images/1000000958.png,"Wait, did you just call me ""Z""?"
data_processed/lines/images/1000100977.png,Hello?
data_processed/lines/images/1000200353.png,Where's Iosef?
data_processed/lines/images/1000100032.png,What comes to mind?
data_processed/lines/images/1000000491.png,Can you do that?
data_processed/lines/images/1000000005.png,"Pizza, guys."
data_processed/lines/images/1000302185.png,Thanks. I appreciate that.
data_processed/lines/images/1000000400.png,you know?
data_processed/lines/images/1000001546.png,(GRUNTING)
data_processed/lines/images/1000300149.png,and had the idea
data_processed/lines/images/1000101116.png,No. What is it?
data_processed/lines/images/1000101382.png,Now!
data_processed/lines/images/1000300168.png,to download the entire Kirkland facebook.
data_processed/lines/images/1000400793.png,Has he had a history of mental illness?
data_processed/lines/images/1000301140.png,You must really hate the Winklevosses.
data_processed/lines/images/1000200426.png,But in the end...
data_processed/lines/images/1000100733.png,"field correspondent, Top Story."
data_processed/lines/images/1000300017.png,This is serious.
data_processed/lines/images/1000301918.png,I want... I need you out here.
data_processed/lines/images/1000000609.png,"the race in the other scene, but..."
data_processed/lines/images/1000302266.png,"God, this is gonna be fine."
data_processed/lines/images/1000302063.png,my own lawyers look over all the...
data_processed/lines/images/1000400257.png,[ACE COUGHS]
data_processed/lines/images/1000400890.png,"I'll be right back, Dan."
data_processed/lines/images/1000000989.png,"he ever watched,"
data_processed/lines/images/1000300825.png,"All right, love you, too."
data_processed/lines/images/1000000201.png,her Twitch streams.
data_processed/lines/images/1000000448.png,(MUSIC PLAYING)
data_processed/lines/images/1000000049.png,"Tall, beautiful, scary, a different sex,"
data_processed/lines/images/1000302049.png,and he needs to be protected.
data_processed/lines/images/1000001587.png,Until you get to the invisible dot.
data_processed/lines/images/1000001155.png,I'm right behind you. Go now!
data_processed/lines/images/1000000656.png,We have that. Me and you.
data_processed/lines/images/1000301530.png,"and as part of my initiation I had to,"
data_processed/lines/images/1000300180.png,of the fall semester!
data_processed/lines/images/1000001017.png,"from room 237,"
data_processed/lines/images/1000301558.png,It is better to be accused of necrophilia.
data_processed/lines/images/1000302062.png,No.
data_processed/lines/images/1000301076.png,this new website I launched.
data_processed/lines/images/1000200223.png,Thanks.
data_processed/lines/images/1000000713.png,Of course not. I don't clan.
data_processed/lines/images/1000300965.png,-No.
data_processed/lines/images/1000001823.png,"It's my heroes, the High Five."
data_processed/lines/images/1000300595.png,but that he looked at what they had
data_processed/lines/images/1000000592.png,It is. Look it up.
data_processed/lines/images/1000100480.png,"through her window last night, too."
data_processed/lines/images/1000101000.png,she'll draw blood.
data_processed/lines/images/1000001805.png,a little closer than most.
data_processed/lines/images/1000101352.png,"your mother's anniversary set him off,"
data_processed/lines/images/1000301928.png,-You're in New York.
data_processed/lines/images/1000001839.png,reality is the only thing that's real.
data_processed/lines/images/1000300368.png,I'm in charge of security
data_processed/lines/images/1000300855.png,going in the paper so people know...
data_processed/lines/images/1000100340.png,-Later.
data_processed/lines/images/1000101202.png,"Watch out, Jamie. You know he's around."
data_processed/lines/images/1000001554.png,"Samantha, you know I love you."
data_processed/lines/images/1000400999.png,But I doubt very much...
data_processed/lines/images/1000400221.png,Come on.
data_processed/lines/images/1000300078.png,"Well, why don't you just concentrate"
data_processed/lines/images/1000401038.png,Idiot.
data_processed/lines/images/1000100564.png,Leave me alone!
data_processed/lines/images/1000000995.png,Say Anything... That would make sense.
data_processed/lines/images/1000302065.png,I was your only friend.
data_processed/lines/images/1000301669.png,"-No, he's wired in."
data_processed/lines/images/1000300099.png,"The door guy is a friend of mine,"
data_processed/lines/images/1000100624.png,Cotton murdered my mother.
data_processed/lines/images/1000301753.png,the Golden Gate is freezing cold.
data_processed/lines/images/1000100136.png,"Oh, please, stop."
data_processed/lines/images/1000001708.png,"This pen, this contract."
data_processed/lines/images/1000000319.png,Our house! Our goddamn house!
data_processed/lines/images/1000200183.png,"Evenin', John."
data_processed/lines/images/1000300495.png,-You can answer the question.
data_processed/lines/images/1000400512.png,the balcony door when you came in?
data_processed/lines/images/1000200358.png,Little Russia.
data_processed/lines/images/1000300256.png,-[laughing]
data_processed/lines/images/1000001125.png,The one with the lame tattoo.
data_processed/lines/images/1000000934.png,(MUFFLED GRUNTING)
data_processed/lines/images/1000200269.png,Have a drink...
data_processed/lines/images/1000200243.png,"dole out the beatings, not receive them?"
data_processed/lines/images/1000301788.png,"No, Your Highness."
data_processed/lines/images/1000001785.png,I'm taking the leap.
data_processed/lines/images/1000100413.png,"Wait, wait, wait!"
data_processed/lines/images/1000000253.png,but I don't clan.
data_processed/lines/images/1000001167.png,"until your debt is paid in full,"
data_processed/lines/images/1000000097.png,Your clothes.
data_processed/lines/images/1000000505.png,on the big board now.
data_processed/lines/images/1000200189.png,I'll leave you be then.
data_processed/lines/images/1000100580.png,"It's never gonna stop, is it?"
data_processed/lines/images/1000301685.png,You made the right choice.
data_processed/lines/images/1000300481.png,I don't understand that question.
data_processed/lines/images/1000301781.png,His Royal Highness Prince Albert.
data_processed/lines/images/1000001717.png,I just needed to be sure.
data_processed/lines/images/1000400983.png,"...only to escape, join the police..."
data_processed/lines/images/1000001068.png,We should stay out!
data_processed/lines/images/1000001128.png,Find him.
data_processed/lines/images/1000001347.png,-(TOSHIRO SHUSHING)
data_processed/lines/images/1000300700.png,-You really don't need a forensics team
data_processed/lines/images/1000300419.png,we want to talk to you about.
data_processed/lines/images/1000300003.png,in the United States?
data_processed/lines/images/1000300183.png,and I'm gonna say
data_processed/lines/images/1000300589.png,"Yes, sir."
data_processed/lines/images/1000400079.png,You owe me rent.
data_processed/lines/images/1000400503.png,[ALL LAUGHING]
data_processed/lines/images/1000200209.png,Thank you.
data_processed/lines/images/1000000021.png,"Everyone is looking for a way to escape,"
data_processed/lines/images/1000302057.png,"time, now you want to hear it twice?"
data_processed/lines/images/1000301463.png,Neither of you yet.
data_processed/lines/images/1000101148.png,"No, it's Dwight."
data_processed/lines/images/1000000699.png,As if that ever works.
data_processed/lines/images/1000400818.png,"Man, you're a pain in the ass."
data_processed/lines/images/1000300730.png,"And at its center, you know,"
data_processed/lines/images/1000300964.png,I'm asking how you wanna do it.
data_processed/lines/images/1000000541.png,You have to have a disguise.
data_processed/lines/images/1000301455.png,on those campuses first.
data_processed/lines/images/1000000173.png,"that Halliday was obsessed with,"
data_processed/lines/images/1000400245.png,animal-rights groups.
data_processed/lines/images/1000301301.png,you just said makes no sense to me at all.
data_processed/lines/images/1000301655.png,could work on the site
data_processed/lines/images/1000000412.png,(HORN BLARING)
data_processed/lines/images/1000400962.png,You don't understand...
data_processed/lines/images/1000400411.png,What're you talking about?
data_processed/lines/images/1000101345.png,"this anymore, huh?"
data_processed/lines/images/1000001318.png,Can you feel them?
data_processed/lines/images/1000000371.png,an Asteroids arcade cabinet.
data_processed/lines/images/1000001406.png,to hand him the OASIS?
data_processed/lines/images/1000400621.png,It's a real honor.
data_processed/lines/images/1000301098.png,That was the right thing to do.
data_processed/lines/images/1000300608.png,what he wanted it to do.
data_processed/lines/images/1000301807.png,-Good to meet you.
data_processed/lines/images/1000100235.png,Okay.
data_processed/lines/images/1000300510.png,-Hang on. I gotta tell you something
data_processed/lines/images/1000301293.png,we knock on his door.
data_processed/lines/images/1000200096.png,Viggo is not gonna like this.
data_processed/lines/images/1000400033.png,That was a close one!
data_processed/lines/images/1000000794.png,and only would've slowed him down.
data_processed/lines/images/1000300517.png,So...
data_processed/lines/images/1000200078.png,Yeah.
data_processed/lines/images/1000301211.png,Sean Parker founded Napster.
data_processed/lines/images/1000000009.png,"Hello, Mrs. Gilmore."
data_processed/lines/images/1000000550.png,the OASIS went live.
data_processed/lines/images/1000300794.png,He stole our website.
data_processed/lines/images/1000100575.png,broke into their home
data_processed/lines/images/1000300400.png,Ah! And I see we have our first surrender.
data_processed/lines/images/1000300849.png,"Okay, look, we don't know..."
data_processed/lines/images/1000400563.png,I'm not sure anymore.
data_processed/lines/images/1000100467.png,I don't know. I guess.
data_processed/lines/images/1000300926.png,"Yeah, we... Yes."
data_processed/lines/images/1000100377.png,who's always running up the stairs
data_processed/lines/images/1000301913.png,himself as part of this company.
data_processed/lines/images/1000000380.png,comes with responsibilities
data_processed/lines/images/1000301087.png,"was a bitch,"
data_processed/lines/images/1000101371.png,Now!
data_processed/lines/images/1000300332.png,Twenty-two thousand?
data_processed/lines/images/1000100521.png,"but we're ready to go. Now, okay?"
data_processed/lines/images/1000200532.png,What's fuckin' wrong with this guy?
data_processed/lines/images/1000301524.png,This is not happening.
data_processed/lines/images/1000301982.png,"Okay, this is gonna be tricky."
data_processed/lines/images/1000001133.png,"""divide it by the number magic,"
data_processed/lines/images/1000302038.png,"the old shares for new shares,"
data_processed/lines/images/1000301150.png,relief and get the site taken down now.
data_processed/lines/images/1000001043.png,I know self-care can be important.
data_processed/lines/images/1000000633.png,WADE: What? I told you.
data_processed/lines/images/1000301709.png,She looks familiar to a lot of people.
data_processed/lines/images/1000400792.png,letting go of the game.
data_processed/lines/images/1000301147.png,Gonna be in The Crimson tomorrow.
data_processed/lines/images/1000400324.png,[BAND PLAYING CLASSICAL MUSIC]
data_processed/lines/images/1000001480.png,(GUN CLICKING)
data_processed/lines/images/1000100207.png,Got me thinking of you.
data_processed/lines/images/1000100473.png,"with a cellular telephone, Son?"
data_processed/lines/images/1000200441.png,Just a fuckin' dog.
data_processed/lines/images/1000100633.png,Jesus Christ.
data_processed/lines/images/1000300199.png,but you can do an empty search
data_processed/lines/images/1000302113.png,"Wait, what is this?"
data_processed/lines/images/1000300402.png,tried and failed this class.
data_processed/lines/images/1000400386.png,...and be totally at peace.
data_processed/lines/images/1000000034.png,This is the OASIS.
data_processed/lines/images/1000100587.png,You'll be safe here.
data_processed/lines/images/1000302003.png,Did you like being nobody?
data_processed/lines/images/1000100382.png,"So, who are you?"
data_processed/lines/images/1000001117.png,(WOMAN CACKLING)
data_processed/lines/images/1000300575.png,but whose discovery is this?
